customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,PhoneService,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,PaymentMethod,Pagamento_Mensal,Total_Pago,Churn
9314-ijwsq,female,0,1,1,14,,fiber optic,0,0,1,month-to-month,electronic check,84.8,1203.9,0
0661-xeyan,female,1,0,0,1,,dsl,0,0,0,month-to-month,mailed check,25.8,25.8,1
5799-jrczo,female,0,0,1,63,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.5,1215.1,0
1921-kysay,female,0,0,0,41,,dsl,0,1,0,one year,electronic check,68.6,2877.05,0
6198-rtpmf,female,0,1,0,17,,fiber optic,0,0,1,month-to-month,electronic check,92.6,1579.7,0
2924-khuvi,male,0,1,0,56,,fiber optic,1,0,1,one year,electronic check,100.55,5514.95,0
1925-gmvbw,female,0,0,0,5,,0,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.55,96.1,0
7881-evuad,female,0,0,0,2,,dsl,1,0,0,month-to-month,electronic check,42.6,72.4,1
6184-dyuob,female,0,1,0,3,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.6,55.25,0
9207-zpanb,male,0,0,0,37,,dsl,1,1,0,one year,electronic check,67.45,2443.3,0
5766-xqxmq,female,0,0,0,29,,dsl,1,0,0,month-to-month,bank transfer (automatic),68.85,1970.5,1
9327-qsded,male,0,0,0,8,,dsl,0,0,0,month-to-month,mailed check,43.55,335.4,0
1656-drsmg,female,0,0,0,63,,fiber optic,0,1,1,month-to-month,credit card (automatic),109.85,7002.95,0
3012-vffmn,female,0,1,1,7,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.65,158.95,0
2984-afwnc,female,0,0,0,3,,fiber optic,0,0,1,month-to-month,electronic check,95.4,293.15,0
0640-yjtpy,male,0,1,1,72,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),21.0,1493.75,0
8096-loist,female,0,0,0,19,,dsl,0,0,0,month-to-month,electronic check,56.2,1093.4,0
9764-reaff,female,0,1,0,59,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),18.4,1057.85,0
3703-vavcl,male,0,1,1,2,,fiber optic,0,1,0,month-to-month,credit card (automatic),90.0,190.05,1
7107-ubyky,female,0,1,1,35,,0,no internet service,no internet service,no internet service,month-to-month,electronic check,25.75,882.55,0
4881-gqjtw,male,0,0,0,14,,0,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),19.6,300.4,0
8519-qjgjd,female,0,0,0,14,,fiber optic,0,0,0,month-to-month,electronic check,75.35,1025.95,1
7876-dnyap,female,0,1,1,69,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.8,1436.95,0
7905-njmxs,male,1,1,0,7,,dsl,1,1,0,month-to-month,electronic check,64.2,475.0,0
2882-wdtba,male,0,1,1,69,,dsl,1,1,1,two year,bank transfer (automatic),75.75,5388.15,0
2091-gppiq,female,0,1,1,72,,dsl,0,1,1,two year,electronic check,78.95,5730.15,0
6326-mttxk,male,0,0,0,8,,fiber optic,0,0,1,month-to-month,electronic check,100.85,819.55,1
5071-fbjfs,female,0,1,1,4,,dsl,1,0,0,month-to-month,electronic check,50.3,217.1,0
2796-uuzzo,male,0,1,1,63,,fiber optic,0,0,0,month-to-month,credit card (automatic),80.3,4896.35,0
2429-aykko,male,0,0,0,72,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.85,1434.1,0
9798-opfem,female,0,0,0,46,,0,no internet service,no internet service,no internet service,two year,electronic check,21.1,937.1,0
0330-ivzha,female,0,1,0,5,,fiber optic,0,0,0,month-to-month,electronic check,69.95,330.15,1
3794-nfnch,male,0,1,0,30,,dsl,0,0,0,month-to-month,mailed check,50.0,1474.9,0
5193-qlvzb,male,0,0,0,63,,fiber optic,0,0,1,two year,bank transfer (automatic),104.75,6536.5,0
7114-aeoze,female,0,0,0,60,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.85,1128.1,0
2886-kefum,female,0,1,0,63,,fiber optic,0,0,1,one year,electronic check,107.5,6873.75,1
5522-nykpb,male,0,1,1,25,,fiber optic,0,1,1,month-to-month,electronic check,85.9,2199.05,0
4237-rlaqd,male,0,0,0,1,,dsl,0,0,0,month-to-month,mailed check,45.85,45.85,1
9957-yodkz,male,1,1,0,6,,fiber optic,0,0,0,month-to-month,electronic check,80.8,457.1,0
6518-kzxcb,male,0,0,0,22,,0,no internet service,no internet service,no internet service,two year,mailed check,25.25,566.5,0
2245-adzfj,female,0,1,1,31,,dsl,0,1,1,two year,bank transfer (automatic),80.55,2471.6,0
7776-qgyjc,female,0,1,1,39,,fiber optic,0,1,0,month-to-month,bank transfer (automatic),81.5,3107.3,0
9313-qoltz,male,0,0,0,26,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.9,518.3,0
9651-gtsaq,female,0,1,0,53,,fiber optic,1,0,1,one year,bank transfer (automatic),106.1,5769.75,1
3186-baxnb,female,0,0,0,1,,fiber optic,0,1,1,month-to-month,electronic check,91.7,91.7,1
4672-fotsd,male,0,0,0,12,,dsl,1,1,0,month-to-month,electronic check,67.25,832.3,0
0637-ylety,female,0,0,0,16,,fiber optic,0,0,0,month-to-month,credit card (automatic),95.6,1555.65,1
9818-xqcuv,female,0,0,0,2,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.35,45.3,0
7338-eriva,male,0,0,1,39,,dsl,1,1,1,one year,bank transfer (automatic),45.05,1790.6,0
1157-bqcuw,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,electronic check,74.95,74.95,1
8259-nfjtv,female,0,1,1,7,,dsl,1,1,0,month-to-month,mailed check,34.65,246.6,0
3223-dwfio,male,1,0,0,4,,fiber optic,0,0,0,month-to-month,electronic check,69.35,261.65,0
2660-emubi,male,1,0,0,10,,fiber optic,0,0,1,month-to-month,electronic check,95.35,898.35,1
6968-gmkpr,female,0,0,0,55,,fiber optic,0,0,0,month-to-month,electronic check,81.55,4509.5,0
4751-erman,male,0,1,1,72,,dsl,0,0,1,two year,bank transfer (automatic),75.4,5480.25,0
1436-zmjan,female,0,1,0,10,,dsl,0,0,1,month-to-month,credit card (automatic),67.8,653.15,0
3292-pbzej,male,1,0,0,11,,fiber optic,0,1,1,month-to-month,electronic check,111.4,1183.05,0
0799-ddihe,female,0,1,1,15,,dsl,0,0,0,month-to-month,electronic check,46.3,639.45,0
3070-fnfzq,female,0,1,1,23,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.4,478.75,0
2812-sfxmj,male,0,0,1,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.05,20.05,0
7675-ozczg,female,1,0,0,3,,dsl,0,0,0,month-to-month,electronic check,45.0,127.1,1
5014-wuqmg,male,0,1,1,47,,fiber optic,1,0,0,one year,electronic check,96.1,4391.45,0
5312-tszvc,female,0,0,1,15,,0,no internet service,no internet service,no internet service,one year,mailed check,19.65,270.6,0
2003-cklor,male,0,0,0,66,,fiber optic,0,0,1,month-to-month,electronic check,99.5,6710.5,1
0993-osgpt,female,1,1,0,68,,dsl,0,1,0,one year,bank transfer (automatic),60.65,3975.9,0
9254-rbfon,female,0,1,1,17,,fiber optic,0,1,1,one year,bank transfer (automatic),98.6,1704.95,1
1205-wnwpj,female,0,0,0,7,,dsl,0,1,1,month-to-month,mailed check,59.5,415.95,1
9391-eoyli,male,1,1,0,12,,fiber optic,0,0,0,month-to-month,electronic check,80.45,950.2,1
7108-dgvuu,female,1,1,0,21,,dsl,0,0,0,one year,bank transfer (automatic),71.7,1497.05,0
2782-jeebu,male,0,0,0,21,,dsl,0,1,0,month-to-month,mailed check,36.0,780.15,0
5127-bzenz,female,0,1,1,56,,dsl,1,0,1,one year,bank transfer (automatic),65.2,3512.15,0
2720-fvbqp,female,0,1,1,6,,dsl,0,0,0,month-to-month,credit card (automatic),48.95,273.25,0
9906-nhhvc,female,1,0,0,65,,dsl,0,0,1,two year,bank transfer (automatic),53.5,3517.9,0
4522-xrwwi,male,0,1,0,42,,dsl,1,1,1,one year,credit card (automatic),80.45,3375.9,0
3766-ejlfl,female,0,1,1,68,,fiber optic,1,1,1,two year,bank transfer (automatic),109.05,7508.55,0
5939-sxwhm,male,0,1,1,48,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),26.3,1245.05,0
8152-uobny,female,1,0,0,50,,fiber optic,0,1,1,one year,electronic check,106.8,5347.95,0
7351-kyhqh,female,1,0,0,7,,dsl,0,0,1,month-to-month,electronic check,64.95,493.65,0
7643-rchxs,female,0,1,1,63,,0,no internet service,no internet service,no internet service,two year,electronic check,19.35,1263.85,0
8246-shfga,male,0,0,0,17,,0,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),21.1,385.55,0
8387-mojjt,female,0,1,1,42,,fiber optic,0,0,1,month-to-month,credit card (automatic),77.95,3384.0,1
0620-xefwh,male,0,1,1,4,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,18.85,84.2,0
6485-qxwwe,female,0,0,1,62,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),26.0,1638.7,0
2761-ociax,male,1,0,0,2,,fiber optic,0,0,0,month-to-month,electronic check,74.7,165.4,1
7321-vgnku,female,0,1,0,2,,fiber optic,0,0,0,month-to-month,electronic check,70.35,120.25,0
5327-cnluq,male,0,1,0,48,,fiber optic,1,0,1,two year,bank transfer (automatic),96.9,4473.45,0
7552-keygt,male,0,1,0,27,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.55,520.55,0
5816-jmlgy,female,0,1,1,70,,dsl,0,1,1,two year,bank transfer (automatic),80.4,5717.85,0
3068-omwza,male,1,0,0,1,,fiber optic,0,0,1,month-to-month,electronic check,88.8,88.8,1
2927-qrrqv,male,0,1,0,46,,fiber optic,0,0,1,one year,electronic check,94.65,4312.5,0
6032-krxxo,male,0,0,0,30,,fiber optic,0,0,1,month-to-month,electronic check,90.25,2755.35,1
7459-rrwqz,female,0,0,0,15,,dsl,1,0,0,month-to-month,bank transfer (automatic),64.65,994.55,1
6265-sxwbu,male,0,1,1,69,,fiber optic,0,0,1,one year,credit card (automatic),95.75,6511.25,0
7941-rcjow,male,0,0,0,65,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.55,1218.65,0
6374-ntqlp,male,1,1,1,72,,fiber optic,1,1,1,two year,credit card (automatic),104.1,7447.7,0
4154-aqugt,male,1,1,0,13,,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.05,1169.35,1
2387-kdzqy,male,0,0,0,17,,0,no internet service,no internet service,no internet service,one year,mailed check,20.1,279.5,0
3584-wkttw,male,0,1,0,51,,fiber optic,1,1,1,one year,electronic check,111.55,5720.35,0
3399-bmlvw,male,0,1,1,51,,dsl,1,1,0,two year,credit card (automatic),60.5,3121.45,0
1971-dtczb,female,0,1,0,72,,dsl,1,1,1,two year,bank transfer (automatic),90.95,6468.6,0
3092-ighwf,male,0,1,1,67,,fiber optic,0,0,0,one year,electronic check,87.4,5918.8,1
3374-pzlxd,male,0,0,0,34,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.7,675.6,0
3813-dhbbb,male,0,1,0,67,,dsl,1,1,0,two year,bank transfer (automatic),50.95,3521.7,0
2812-reyat,female,0,1,0,49,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.05,923.1,0
6518-pplmz,male,0,1,1,53,,0,no internet service,no internet service,no internet service,two year,mailed check,19.4,1110.35,0
4939-kyypy,male,0,0,0,27,,dsl,0,1,0,month-to-month,electronic check,59.45,1611.65,0
8017-lxhfa,female,1,0,0,23,,fiber optic,0,0,1,month-to-month,electronic check,94.75,2293.6,1
5930-gbiwp,male,0,0,0,69,,dsl,1,1,0,two year,credit card (automatic),81.5,5553.25,0
6022-kouqo,female,0,1,1,2,,dsl,0,1,0,month-to-month,bank transfer (automatic),29.05,44.75,0
6352-twcau,female,0,0,0,35,,fiber optic,0,0,1,month-to-month,electronic check,86.45,3029.1,1
2361-upsnd,female,0,1,0,46,,dsl,1,1,0,one year,mailed check,70.6,3231.05,0
6035-riiom,female,0,0,0,54,,fiber optic,0,0,1,two year,bank transfer (automatic),97.2,5129.45,0
2929-qnsrw,female,0,1,0,56,,fiber optic,0,0,1,one year,electronic check,98.25,5508.35,1
1262-opmfy,female,0,1,0,9,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.75,655.9,1
9504-dshwm,male,0,0,0,20,,dsl,1,1,0,month-to-month,bank transfer (automatic),59.2,1191.2,0
5035-bvcxs,male,0,0,0,11,,fiber optic,0,0,0,month-to-month,mailed check,75.9,866.4,0
6267-dcffz,female,1,1,0,30,,fiber optic,0,0,1,month-to-month,electronic check,90.05,2627.2,0
3533-uvmom,male,0,1,0,68,,dsl,1,0,0,two year,bank transfer (automatic),70.95,4741.45,0
2439-lypmq,male,1,1,0,38,,fiber optic,0,0,1,month-to-month,electronic check,102.6,4009.2,0
4248-qpavc,female,1,1,0,17,,fiber optic,1,0,0,month-to-month,bank transfer (automatic),85.35,1463.45,1
1899-vxwxm,male,0,0,0,48,,fiber optic,0,0,1,one year,credit card (automatic),106.1,5082.8,1
1478-vpoad,female,0,0,0,1,,dsl,0,0,0,month-to-month,electronic check,43.8,43.8,0
9995-hotoh,male,0,1,1,63,,dsl,1,0,1,two year,electronic check,59.0,3707.6,0
2988-plahs,female,0,0,0,3,,dsl,0,0,1,one year,electronic check,69.95,220.45,0
1371-ojcek,female,0,0,0,48,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),24.35,1133.7,0
4999-iezlt,male,0,0,0,66,,dsl,0,1,0,one year,credit card (automatic),29.45,1983.15,0
8883-anodq,female,0,1,1,68,,fiber optic,0,0,0,two year,credit card (automatic),84.4,5746.75,0
4690-llkua,male,1,0,0,17,,dsl,0,0,0,month-to-month,electronic check,45.05,770.6,1
2351-rrbue,female,0,1,1,7,,0,no internet service,no internet service,no internet service,one year,mailed check,20.65,134.05,0
5980-bdhpy,male,0,1,0,72,,dsl,1,1,1,two year,bank transfer (automatic),87.1,6230.1,0
1498-dqnrx,female,0,1,0,29,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.85,573.05,0
9469-wejbt,male,0,1,0,37,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.35,3419.3,0
3331-hqdtw,female,0,0,0,34,1.0,fiber optic,1,0,1,month-to-month,mailed check,109.8,3587.25,1
9490-dfpmd,female,1,0,0,42,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.65,3541.35,1
2581-vkirt,female,0,1,1,59,1.0,dsl,1,1,0,one year,mailed check,65.5,3801.3,0
5442-xsdcw,male,0,1,1,11,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),79.5,868.5,1
7426-weijx,male,1,1,1,60,1.0,fiber optic,1,0,0,month-to-month,electronic check,80.95,4859.1,0
2851-mmutz,female,0,0,0,27,1.0,dsl,0,1,0,month-to-month,mailed check,56.15,1439.35,0
3049-ndxfl,female,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,85.8,85.8,1
8580-aecuz,male,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.1,79.1,1
3307-tlcud,male,0,1,0,17,0.0,dsl,1,0,0,month-to-month,mailed check,34.4,592.75,0
6625-fleno,male,0,1,0,58,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.75,1185.95,0
2967-mxrav,male,0,1,1,1,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,18.8,18.8,0
7963-gqrmy,female,0,1,1,3,1.0,dsl,0,0,0,month-to-month,mailed check,44.3,134.5,1
8189-hbvrw,female,0,0,0,53,1.0,fiber optic,1,0,0,month-to-month,electronic check,90.8,4921.2,0
4163-kiuhy,male,0,0,0,35,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,25.6,901.25,0
1228-fzfrv,male,0,1,1,50,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),105.95,5341.8,1
3500-nsdoa,male,0,1,1,68,1.0,dsl,0,1,0,two year,credit card (automatic),70.8,4859.95,0
1171-tykur,male,0,1,0,47,1.0,0,no internet service,no internet service,no internet service,month-to-month,electronic check,25.4,1139.2,0
3761-flyzi,female,1,1,0,65,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),108.8,7082.45,0
2058-dcjbe,male,0,0,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.75,324.6,1
5364-xyirr,male,0,1,0,51,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.65,4812.75,1
4829-auoax,female,0,0,0,46,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.05,4399.5,1
1219-nnddo,female,0,0,0,9,1.0,fiber optic,0,0,0,month-to-month,electronic check,76.85,663.55,0
8388-dmkae,female,0,0,0,8,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.25,174.65,0
4403-bwpay,male,0,0,0,14,1.0,0,no internet service,no internet service,no internet service,one year,credit card (automatic),24.8,321.7,0
9659-qeqsy,female,0,0,0,45,1.0,fiber optic,1,1,1,month-to-month,electronic check,115.65,5125.5,0
5405-zmyxq,female,0,0,0,8,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),74.6,548.9,0
5047-lhvly,male,1,0,1,1,1.0,dsl,0,0,0,month-to-month,mailed check,50.15,50.15,1
1442-okrje,male,0,1,1,66,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),103.15,7031.3,0
4737-aqcpu,male,0,1,1,72,1.0,dsl,1,1,0,two year,credit card (automatic),72.1,5016.65,0
9158-vctqb,female,0,1,0,41,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),113.6,4594.95,1
2808-chtdm,female,0,1,1,23,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,25.1,611.45,0
6311-ueume,female,0,0,0,29,1.0,fiber optic,0,0,1,month-to-month,electronic check,78.9,2384.15,1
0793-tweln,female,0,0,0,4,1.0,fiber optic,1,0,0,month-to-month,electronic check,80.15,319.85,0
3283-wcwxt,male,0,1,1,6,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,25.4,153.3,0
1060-entof,female,1,1,0,67,1.0,fiber optic,1,1,0,one year,credit card (automatic),105.4,7035.6,0
0999-qxnsa,male,1,0,1,7,1.0,dsl,0,0,0,month-to-month,mailed check,45.75,344.2,0
5451-mhqof,male,0,1,1,56,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,24.45,1431.65,0
4836-wnfno,female,0,1,0,72,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),25.0,1849.2,0
9225-bzlnz,male,0,1,0,72,1.0,dsl,1,0,1,two year,electronic check,85.25,6083.1,0
0354-vxmjc,male,0,1,1,23,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.6,426.65,0
4422-qvija,female,0,0,1,35,1.0,dsl,0,0,0,month-to-month,mailed check,50.15,1655.35,0
9365-srsze,male,1,1,0,27,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.55,1943.9,0
6839-itvzj,female,0,1,1,26,1.0,dsl,0,1,0,month-to-month,electronic check,60.05,1616.15,1
8332-osjdw,male,0,1,1,12,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,26.4,314.95,0
4735-bjkou,female,0,0,0,40,1.0,0,no internet service,no internet service,no internet service,two year,mailed check,20.15,804.85,0
0274-jkujr,male,0,1,1,7,0.0,dsl,1,0,1,month-to-month,mailed check,58.85,465.7,0
5740-yhgtw,male,0,1,1,70,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),97.55,6669.05,0
8917-szttj,male,0,1,1,60,1.0,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.65,1161.75,0
1696-mzvau,male,0,1,1,39,0.0,dsl,0,0,0,one year,credit card (automatic),25.25,947.75,0
7359-wwyjv,male,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),114.45,8375.05,0
0375-hvgxo,female,0,0,0,1,0.0,dsl,0,0,1,month-to-month,electronic check,34.7,34.7,1
4906-zhgpk,male,0,1,1,54,1.0,dsl,0,1,1,one year,electronic check,70.7,3770.0,0
8593-whyhv,male,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.3,264.8,1
3795-gwtrd,female,0,1,1,63,1.0,dsl,1,1,1,two year,credit card (automatic),75.55,4707.85,0
1298-phbti,male,0,1,1,71,1.0,fiber optic,0,1,0,two year,electronic check,84.8,6152.4,0
6223-dhjgv,female,0,0,0,42,1.0,0,no internet service,no internet service,no internet service,one year,mailed check,20.65,958.1,0
6961-mjkbo,male,0,0,0,47,1.0,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.45,943.0,0
6097-eqisj,female,0,1,1,66,1.0,fiber optic,0,0,1,one year,credit card (automatic),102.45,6615.15,1
4423-ylhdv,female,0,1,0,21,1.0,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.4,2200.25,1
8158-wpezg,male,0,0,0,11,0.0,dsl,0,1,0,month-to-month,electronic check,35.65,425.1,0
0107-yhina,male,0,0,1,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.75,99.75,1
4918-fyjnt,female,1,1,0,55,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.45,5044.8,0
0727-bnrlg,male,0,0,0,69,1.0,fiber optic,0,1,1,two year,credit card (automatic),97.65,6743.55,0
4854-cidcf,female,1,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,73.85,196.4,0
